AnnualRainfall,SeasonalRainfall,Temperature,Humidity,RiverLevel,SoilMoisture,WindSpeed,Pressure,Visibility,CloudCover,Flood
3449,1823,34,55,4.490850405038211,97,43,991,9,95,0
3668,226,22,84,8.710048827589757,55,30,983,1,43,0
1016,1213,25,57,7.650153203266631,97,34,962,8,96,0
3116,1291,29,49,2.391318099493511,79,45,978,8,78,0
2447,607,33,62,6.469373506366912,34,13,996,6,76,0
3393,1332,22,57,6.657765865064284,70,36,1018,1,36,0
3640,273,27,88,1.8151162615167493,69,60,960,9,96,0
2665,2825,32,97,5.1922508890234225,74,57,1012,3,20,1
1387,879,36,48,3.346015561008471,31,11,1000,1,30,0
3630,1591,38,85,5.204171284871347,69,27,1009,7,39,1
3604,1048,31,92,7.993638921905875,81,56,996,5,50,0
1841,1069,20,69,2.424336038292877,24,25,953,2,58,0
549,436,39,52,2.109737850292394,46,27,956,1,82,0
518,2974,29,91,3.4238484559519566,98,73,980,6,25,0
1225,2625,27,91,9.570479053119248,28,22,1023,1,47,0
2744,2908,32,70,7.730417900664697,54,41,979,6,70,0
1973,1105,25,85,1.1751027653309194,32,11,978,1,72,0
3106,2623,27,82,4.60904358235039,63,65,992,7,63,1
951,818,15,52,3.316581811723467,65,7,971,7,84,0
2836,2900,32,71,6.743301115349565,87,5,997,4,99,0
1664,1232,19,56,5.133632081807738,96,64,997,7,31,0
1607,2443,20,42,9.680486723775468,93,10,1006,8,47,0
2938,1513,15,40,2.9708060588581438,72,75,971,8,98,0
714,1046,21,92,6.290707743990466,20,62,976,3,91,0
2049,2123,18,44,7.301890134912004,30,35,1012,8,87,0
2762,2811,23,71,8.430080404108434,69,12,953,3,49,0
3974,833,29,64,4.662739273852064,28,19,952,5,54,0
627,2926,20,84,7.182297168917334,57,11,989,1,25,0
2345,1217,39,95,3.728813242458545,32,11,977,7,49,0
1259,207,31,44,4.919284831256382,24,37,964,8,99,0
2951,1592,34,76,9.060644180830593,44,45,1000,4,82,1
3600,1268,32,62,9.549168483978589,29,61,975,7,27,0
2315,2591,36,51,7.469356122345383,24,11,984,7,52,0
2885,1980,18,73,4.369167016985665,41,63,1029,6,62,0
3378,1842,23,62,8.380520109771975,61,24,964,5,95,0
3261,1416,28,55,1.2328037355287815,39,75,954,4,62,0
860,1048,17,88,1.9247131948547895,47,54,995,5,64,0
1068,1580,15,44,6.95236362737825,40,18,973,7,73,0
1915,261,25,83,3.6212371774305168,30,19,951,8,84,0
2765,1285,15,86,9.5624759656043,88,14,1008,4,26,0
2097,2669,26,67,4.924545508830743,56,69,985,5,55,0
2192,2017,39,45,4.864283383502594,68,59,994,6,44,0
701,832,23,52,7.102715591718382,88,32,1025,9,56,0
2564,991,19,82,7.908117060755707,52,52,986,6,31,0
2869,2798,29,69,5.280028643126228,64,7,1006,7,51,0
1017,1500,32,65,2.9260081154055175,27,64,961,8,68,0
1848,2853,23,56,7.959777784530594,25,7,984,3,57,0
1935,1654,27,48,3.883161473862648,34,79,971,5,75,0
1841,1338,27,96,2.5759969236447184,34,72,1021,4,99,0
1180,1911,38,55,6.6847617093251195,28,43,976,1,84,0
2488,724,27,88,1.8140830029131536,80,58,956,4,45,0
3653,2220,24,91,9.742174075774495,75,36,952,2,76,1
1991,1098,24,95,6.691575379709232,24,20,953,4,33,0
924,2410,36,57,9.873059688295802,45,21,957,2,75,0
2468,986,21,52,4.050040811307724,99,15,994,4,89,0
2212,1560,36,68,9.740846450713581,76,36,1026,4,60,0
3775,2626,19,82,2.310060229557612,54,31,1022,3,70,1
3566,372,34,84,1.366252951123256,29,9,969,5,86,0
2934,1199,21,63,1.296856544091423,99,22,954,9,31,0
1277,2010,34,97,5.183833335393044,40,7,995,1,68,0
2645,263,24,84,1.7470377773073529,31,32,1018,7,20,0
3916,1545,24,83,5.609510957508416,28,70,984,1,38,1
2326,1174,39,85,3.9475045315801043,35,38,1014,1,85,0
707,265,35,52,4.02066093226704,92,26,964,2,77,0
2037,2066,38,64,6.720480968906528,73,34,966,6,91,0
2159,1822,27,80,2.4678820553645817,42,52,1025,9,23,0
3133,657,29,85,7.89898033305758,58,69,995,3,27,0
2713,1802,20,40,6.238278278007713,41,65,1010,5,46,0
521,2700,34,48,9.234501659627599,74,23,992,8,45,0
653,2157,26,43,4.283565883907711,50,56,1028,6,62,0
2462,1940,33,67,9.84443492860413,93,45,1027,3,59,0
3866,1649,25,51,6.182448820426209,66,69,971,2,69,0
718,2159,20,63,9.760617605687804,46,54,958,3,86,0
1168,2425,15,85,1.2435458864240378,67,45,996,6,92,0
2018,2154,16,48,7.551786901711492,58,37,952,5,93,0
2777,479,37,74,8.349593718634626,40,21,1001,8,48,0
2567,2591,29,77,1.4785595800883882,34,59,980,2,61,1
3100,1240,18,74,6.210726976146211,64,50,962,2,37,0
1449,2543,19,72,8.217480642305034,38,63,951,4,40,0
2695,2449,29,97,6.049348527007655,72,75,1027,9,86,1
3679,1161,25,93,1.5743223136491997,74,61,956,5,81,0
902,2931,24,92,7.2410251680848035,68,24,978,7,46,0
1095,2142,31,74,1.5453722320597776,97,45,953,7,66,0
2914,1417,16,85,8.357220055147947,80,79,953,6,45,0
1937,574,34,59,1.3873076497602495,79,75,970,6,28,0
3880,2111,38,41,2.236576429093337,95,42,994,9,31,0
3349,234,24,83,3.4759683147094167,43,31,977,4,35,0
3465,1592,34,65,6.7002831303472,58,13,957,2,66,0
1657,2276,17,81,9.787231896681753,80,72,991,7,75,0
2242,974,33,52,2.06040567357941,42,42,966,6,85,0
1806,420,19,69,2.284369022925266,91,29,958,4,70,0
572,2300,17,91,4.319833570308823,98,18,1010,1,46,0
980,2323,22,71,8.52597223979788,58,41,1018,4,92,0
3923,693,19,75,5.205078574757327,91,54,990,6,85,0
1059,1911,26,58,3.894495402302395,30,76,978,3,81,0
3897,2364,28,61,6.050834489879751,61,46,1025,1,90,0
1244,479,21,40,3.3447087770117503,44,79,1003,2,27,0
1966,945,25,96,4.610439165227689,53,58,981,6,57,0
599,2542,22,50,3.993446343088377,41,39,1014,1,25,0
1582,1674,19,65,8.237269201731813,21,35,992,6,78,0
3055,2057,22,87,9.318301537942007,70,50,1018,1,38,1
2805,1741,26,58,7.836149729412207,35,21,1025,1,98,0
912,1296,29,58,4.951752184269852,30,57,1029,6,75,0
1588,1259,33,51,5.539014797469974,97,26,965,1,47,0
3142,2122,30,42,2.125663245364921,88,62,970,9,29,0
1677,2205,28,94,7.72178240021084,81,45,982,2,64,0
2508,696,21,95,6.368281114555397,38,7,975,9,84,0
2813,2453,22,57,9.121959965236927,48,67,952,5,69,0
1320,2673,21,88,2.8055002921763785,61,70,972,5,51,0
3650,243,32,44,7.837535097393509,42,50,1003,8,80,0
3886,2051,38,87,7.162044955472707,79,12,996,1,35,1
1161,2852,20,63,3.3926098042877695,92,43,985,9,25,0
3494,653,33,53,7.006407755867426,37,29,984,1,85,0
1059,794,18,90,9.319360425189846,74,51,992,5,81,0
3464,1556,37,77,9.26592388900407,37,38,982,8,85,1
3438,706,17,42,7.476639170645272,46,72,954,1,86,0
1771,993,31,45,1.432658012806541,20,61,953,5,38,0
2313,220,36,51,8.850379035881453,33,29,1007,3,23,0
3415,1599,33,91,6.920007463040859,78,77,1001,8,62,1
1109,2867,29,50,3.7939082786446097,97,66,1021,3,37,0
2961,2661,20,78,2.6852532553512938,52,43,1024,8,65,1
524,1294,26,98,2.045834766975854,55,11,999,2,65,0
2528,1627,33,65,1.452132093319849,58,10,976,3,40,0
783,1785,20,40,7.786929231556808,95,58,959,1,49,0
1972,2014,25,55,3.122586990489478,64,23,1011,1,83,0
3428,1620,34,87,1.2182764243892956,44,51,969,4,60,1
800,536,34,88,4.575435866577903,34,23,981,5,36,0
1591,1867,24,86,5.34346372533105,39,38,997,3,24,0
1530,1109,30,92,2.523072078101142,53,47,998,2,24,0
1316,475,32,48,1.396435025462948,77,17,975,1,92,0
3708,1091,28,44,2.70212934788262,79,40,984,3,94,0
3735,212,18,91,7.1119248565291695,97,29,977,1,67,0
582,1226,26,47,1.7401930952608575,49,60,1014,6,97,0
2420,1173,34,60,5.995333275012944,32,25,975,3,57,0
3991,374,37,72,2.3177078911735,97,38,1007,4,25,0
3644,1608,35,78,2.761202562223774,86,29,955,8,77,1
3808,1825,22,82,4.537700949400288,64,15,999,5,33,1
2593,2143,21,59,1.9074280244835822,59,23,998,5,91,0
1117,2488,23,97,2.5588315250399156,99,53,1007,8,78,0
3475,746,38,92,4.140571703062188,57,53,995,4,84,0
2809,2261,39,84,3.967021049485302,94,38,970,8,32,1
675,1418,31,61,7.743443371081587,66,6,974,5,46,0
1689,1620,24,52,1.6730407461378194,48,34,1012,6,44,0
3204,1654,17,78,8.74405662099709,53,42,1015,1,75,1
1341,2972,35,50,8.346089536655093,30,19,984,9,87,0
869,1633,39,57,7.893924757227445,39,79,1029,4,78,0
2318,202,22,69,3.7843512621681925,39,64,1029,1,68,0
2601,2938,28,72,8.405936069867089,92,8,982,7,37,0
1189,2042,21,83,2.645218722603527,75,18,999,4,94,0
3990,946,30,42,2.119682852695254,42,12,973,5,95,0
2279,1071,32,97,1.4046070014053862,44,15,972,7,22,0
1864,694,25,99,9.453793267050184,52,54,986,7,98,0
3698,2664,20,40,3.772098079347463,50,42,1012,9,76,0
1932,1614,34,75,9.258560921601154,93,28,1005,9,25,0
866,827,35,45,3.453522053673967,98,42,1012,7,88,0
3842,1275,28,76,9.168093634027146,20,66,968,9,50,0
1143,341,35,68,9.135361475614795,73,60,970,5,27,0
2926,1687,27,50,9.313084405096415,35,69,988,2,29,0
572,245,18,91,5.465380953557744,78,21,1021,9,22,0
3462,2257,34,94,8.793516581190028,85,21,975,6,31,1
1771,863,34,52,9.556893065505882,22,31,1000,6,95,0
1359,772,25,50,3.9215524770746155,34,29,1009,9,38,0
542,2229,32,98,4.769869651142995,51,53,1027,1,40,0
2924,1753,15,77,7.4731616860216965,69,62,955,2,33,1
1564,1821,26,90,3.703238395509708,79,5,956,3,94,0
2717,2896,32,64,7.784283780213931,27,17,1009,1,48,0
2759,1112,21,54,1.6650293069218054,26,57,1010,4,26,0
2016,839,26,92,5.71148545859688,23,25,954,2,68,0
2586,2863,15,52,2.100821356753707,29,5,957,3,84,0
868,2945,36,81,3.639911287930088,79,35,982,8,26,0
3304,1108,18,72,3.327628532378248,44,65,1006,4,33,0
650,2425,32,52,8.550388662063995,61,7,961,9,35,0
1634,1068,29,77,2.741655298655777,66,79,986,6,35,0
2003,1229,17,92,8.27603128143207,51,33,964,1,32,0
1959,1052,21,97,8.145643113171298,93,52,966,6,48,0
1570,506,20,63,5.489947500015069,92,66,986,7,92,0
1523,2795,29,59,3.1045893003651663,44,29,1000,4,80,0
2098,2574,29,83,3.0420670596060044,35,38,978,8,56,0
3284,2016,20,56,5.18432182404263,68,22,952,3,36,0
2540,594,22,98,1.0792810665416468,35,69,1024,7,50,0
1889,2547,22,89,5.782156791502295,57,32,975,7,78,0
568,948,36,63,9.575015731903498,24,8,994,4,66,0
2846,2532,15,65,2.3923619367633684,26,25,955,1,25,0
1443,529,27,79,6.1601105932804305,96,74,1003,6,51,0
1301,2297,37,71,9.656008197800112,27,25,968,7,50,0
2843,2231,38,68,8.7446992554244,52,24,962,3,37,0
2750,972,35,53,8.653421047432062,81,45,1006,5,28,0
560,1845,27,76,8.396649373565701,93,57,1022,8,22,0
1445,1932,25,61,3.7812124545056705,51,66,1006,7,90,0
3510,577,18,73,9.01555148140131,20,35,995,2,45,0
1837,1987,21,66,9.47206316109854,39,29,961,4,32,0
1684,1823,26,67,5.462131809691354,74,73,978,7,53,0
830,1199,27,96,4.191139425335129,82,76,1014,9,62,0
2051,2048,36,61,4.728061140452705,97,21,998,7,52,0
837,1761,26,99,4.00785797648139,98,24,953,8,88,0
2129,973,30,96,2.9117659782208607,25,49,1026,9,55,0
1827,1283,20,82,6.566036232276005,71,54,977,1,98,0
2026,2003,28,97,6.063371976207906,21,55,999,3,93,0
2173,1298,33,42,5.16326563935348,58,76,961,6,87,0
1861,2250,30,61,1.8626084801634861,51,37,967,8,66,0
2073,1798,18,97,8.172036682353998,70,33,955,7,80,0
3186,947,19,87,2.574402064757103,88,26,1017,6,64,0
774,1671,23,60,2.031058390564433,51,71,1025,4,67,0
1687,1964,38,55,6.607642559346527,22,7,972,8,60,0
2866,2522,17,48,4.587799251139509,81,10,977,4,57,0
3136,1753,36,52,1.5382762781709651,32,44,1024,6,87,0
3051,1815,24,49,4.200115194649523,89,73,989,3,94,0
2934,2462,31,88,7.946023170564665,40,9,997,7,30,1
2493,1708,33,96,6.537242846953879,80,7,983,6,35,0
1369,528,24,60,4.2650742068829715,33,8,1011,7,84,0
3380,2502,26,88,2.7262431247112926,90,67,1007,5,90,1
1514,1610,37,81,6.686160587242959,41,9,983,5,86,0
2411,325,21,79,8.987997708517197,51,65,1006,2,90,0
1102,966,32,46,6.816454462143224,60,61,978,6,20,0
2299,1773,33,85,8.316134691852017,51,46,1026,1,90,0
1190,1427,29,61,5.693750546989339,61,60,1001,7,23,0
993,1395,21,57,7.461739960669259,71,76,957,3,56,0
989,1958,26,60,9.066040964005172,73,32,965,2,33,0
3268,416,36,90,7.958610804327896,81,59,979,7,98,0
3644,1559,21,89,9.18868558058331,62,42,975,9,44,1
3056,1521,24,53,4.880256419044539,22,27,1006,1,23,0
889,1031,39,49,9.137982296143509,57,11,988,6,85,0
794,381,38,72,6.594105110335368,58,42,982,8,62,0
1892,533,36,48,8.830438894735243,89,61,1027,2,45,0
3343,710,34,57,1.3543887739405185,64,41,980,5,34,0
3412,582,24,52,6.920671437221825,65,10,1029,4,25,0
2217,2096,39,98,8.631775709901088,32,14,970,3,56,0
3096,531,37,56,2.5678183027887975,71,31,999,8,62,0
1148,1388,19,62,6.956082401184308,28,61,955,2,61,0
2373,1465,32,64,8.424592427949683,76,20,1009,1,32,0
1067,1099,23,93,3.5915443266937337,88,63,1022,1,35,0
3758,841,30,55,4.647216951157528,62,32,962,5,61,0
3400,1450,21,63,6.125659466492975,26,7,1007,9,57,0
3317,833,39,70,5.672509199961059,63,61,993,4,85,0
944,2698,39,50,1.3527045373342208,63,69,1028,7,84,0
862,395,24,62,1.888048882768721,87,71,981,2,24,0
2670,2093,19,80,1.9041992137392518,96,34,1008,3,49,1
1711,657,21,78,3.360411149492575,63,23,994,9,62,0
1241,1029,19,61,3.212777015222043,98,12,1004,5,51,0
2541,2504,29,72,7.6800014540811965,59,66,998,6,86,0
1179,2256,33,80,6.154699474145301,96,23,1010,3,86,0
2967,1424,24,81,7.875784761807171,62,40,989,6,61,0
3823,1086,22,87,1.6290645166978313,81,73,983,8,24,0
2142,592,38,92,5.366928137244406,62,64,961,1,78,0
2072,1875,23,57,3.913980213387425,38,38,964,8,42,0
1858,2646,25,53,8.649453796801717,68,59,958,8,27,0
2639,2578,36,67,7.37010241218913,84,31,969,7,87,0
562,2727,16,50,8.823326237441167,96,43,998,4,89,0
3059,2381,17,63,1.4178441016545404,44,46,963,1,38,0
1662,1115,27,75,7.487411406099405,60,46,954,2,63,0
3756,1134,25,58,5.860075169436202,42,52,997,3,57,0
1728,554,24,52,8.425000261140092,77,35,1006,5,63,0
3319,2831,29,72,5.564445318332389,62,26,1009,3,25,0
3785,1721,20,92,5.861881701117181,59,45,1021,8,22,1
755,2872,15,58,1.465906428478586,49,28,992,6,99,0
634,2537,28,86,7.0167057853237,53,44,1013,3,52,0
1374,828,32,91,3.4582588804454506,29,36,951,2,85,0
1321,2879,38,71,1.1772452996093845,79,55,950,3,77,0
2635,1370,25,54,1.5979344625542704,20,37,1013,2,45,0
3535,526,22,96,9.615570480694231,31,32,1021,3,47,0
3778,1638,36,50,4.114695606218623,65,67,973,9,62,0
3700,2457,17,62,8.81268065759043,94,26,951,1,94,0
1322,1621,28,98,9.637095106623303,36,22,1008,3,35,0
3574,1326,16,44,9.489404699535905,77,6,983,7,42,0
1473,2883,30,95,8.935527166294781,57,30,1005,2,78,0
3481,1980,20,61,9.053595212151707,25,43,1025,3,54,0
2277,1731,15,81,3.6010723990685634,81,21,954,6,60,0
620,2114,28,57,2.3632290123432247,93,20,1004,2,41,0
3956,1432,24,46,6.7533630587913125,29,31,985,1,93,0
2137,2156,20,72,5.392950326819415,45,53,1021,2,20,0
3609,2675,23,42,1.8887204682565395,77,7,1004,4,65,0
1864,592,21,67,7.0978718442016975,36,46,959,5,41,0
1507,1025,39,40,6.0657400673629605,72,67,995,1,51,0
1424,2112,16,88,8.767606607293953,97,33,1001,4,49,0
1144,2595,25,86,6.482654161195588,24,6,1011,5,62,0
2532,249,28,76,6.165515617495783,86,18,953,4,31,0
3261,1596,19,61,4.966765509993651,39,16,1005,2,90,0
3407,1250,23,87,5.165083628999833,70,28,960,1,46,0
2568,999,21,83,9.589431042812045,65,32,999,4,45,0
741,1992,39,58,2.246014084602154,98,22,1010,2,37,0
3002,2896,28,53,5.015969367239684,86,10,972,9,94,0
3510,1563,30,42,6.902445105341585,22,34,979,4,85,0
3168,2548,36,58,4.897095810313596,42,38,974,3,80,0
2850,1765,30,72,3.54894064336682,28,62,979,7,65,0
2119,2413,21,60,3.5862163368656934,30,32,988,3,48,0
1302,2563,24,40,3.1029044163194417,66,76,1029,8,51,0
1463,200,35,65,4.095128805247807,68,79,1023,5,34,0
568,1219,20,49,8.845072980252102,63,57,960,4,79,0
1652,1484,31,74,5.547020952906957,32,20,1022,1,47,0
695,262,15,52,3.1621485527003657,27,30,985,5,46,0
2687,2730,16,45,4.460740453238792,82,69,1001,9,60,0
2830,2069,28,82,1.9524737087071122,41,61,954,8,66,1
2859,2469,18,45,9.136321657648642,57,35,1025,4,52,0
1245,351,23,74,4.673780488822889,46,31,1023,9,63,0
2188,843,37,55,9.82352084133768,45,53,963,7,69,0
776,825,20,80,4.127848959362673,42,13,969,2,29,0
560,416,31,47,8.52720442504409,84,30,969,7,43,0
3890,395,35,98,3.3074678196230787,93,10,993,4,53,0
2413,1214,25,42,1.68537604039842,66,11,974,5,39,0
2599,2894,18,44,1.2856002550642063,80,17,990,1,44,0
2700,2955,35,60,6.455515839803052,65,53,1018,4,74,0
2272,1721,23,70,3.8041630450623045,23,14,951,2,62,0
1834,1778,30,53,4.991678924282455,50,47,961,9,72,0
2337,1280,17,76,8.367823320407158,23,53,977,8,69,0
3091,1727,18,58,3.2329727712532192,48,22,993,3,74,0
1066,921,38,76,3.7778722906142193,92,15,962,7,32,0
3960,1807,17,92,8.608025665528006,98,14,992,7,68,1
2071,1959,27,59,5.434860460091537,63,32,1004,6,29,0
1121,1762,33,91,8.448986503472389,22,57,957,3,30,0
2525,839,39,41,4.370284031196848,78,58,1013,9,97,0
1700,2353,35,96,4.585329827443976,98,29,961,9,39,0
3933,364,15,46,2.5042452560043063,72,10,990,6,91,0
813,414,37,72,9.247112682354697,30,15,993,3,98,0
3354,1294,37,92,9.071053246113486,25,37,960,4,67,0
3395,289,20,89,9.857953131082962,66,73,968,5,95,0
2644,1995,36,81,4.622024144527404,26,50,1009,9,36,1
3428,1451,17,45,8.367534475827778,87,59,1021,3,52,0
1736,1302,17,46,4.734583585049068,20,74,976,9,39,0
3376,807,30,83,5.088689100288755,75,55,1020,5,65,0
636,548,24,57,8.46999454235342,96,29,976,6,50,0
1529,445,39,82,2.5963009379775976,62,27,963,2,70,0
3558,471,31,93,2.982798410155771,47,54,973,2,38,0
2656,2230,21,68,3.8325541635623352,48,50,1013,2,81,0
3094,602,27,58,8.093611292500517,37,48,973,7,63,0
3610,1665,25,64,4.353863944312745,92,17,951,6,96,0
1161,1395,24,43,4.223513874526854,81,75,1001,7,57,0
2972,1279,21,90,9.989347107297176,25,52,961,3,68,0
3177,1814,38,52,4.454255287895315,35,21,1014,4,84,0
2808,1326,20,71,3.229934826840283,20,77,1009,6,30,0
3997,483,38,66,6.60892310380849,41,18,1007,3,46,0
586,716,15,90,8.216919567595006,65,34,991,1,77,0
3012,2865,31,73,1.6264705035084335,81,34,950,6,83,0
2623,1501,39,67,6.570030080246275,42,37,971,2,84,0
3018,811,26,48,1.3216191029220228,40,58,1021,7,34,0
2961,949,18,47,5.736991158815661,70,61,962,5,20,0
3372,1492,17,60,3.3129240738202825,57,35,1027,1,38,0
3442,2056,20,85,3.7597752790586716,47,27,1014,9,75,1
3273,599,30,69,5.203863675841443,63,56,987,2,83,0
3004,1726,27,68,9.343967146710284,58,58,1013,2,53,0
1808,2224,23,48,7.3960057592908885,61,51,1025,4,83,0
3810,2333,25,52,9.431610366560466,61,53,1001,2,29,0
2200,519,34,57,6.939739041028099,79,60,1029,6,95,0
3200,1255,39,77,1.0639697237907368,76,12,981,5,79,0
3219,535,35,94,3.3902667761290983,96,26,976,3,58,0
3943,2298,27,61,9.151953199483366,26,66,1010,2,85,0
994,373,37,70,6.791009688709703,70,58,1011,6,51,0
2147,1841,33,74,9.834825129132474,96,39,952,2,70,0
2442,700,17,81,2.4036761729646603,51,19,1027,4,45,0
1568,2323,26,81,3.670730497958675,26,9,980,5,76,0
1924,2563,33,49,4.261308935653327,95,21,1013,8,79,0
3818,2056,22,48,3.939020363505795,59,7,991,1,74,0
1096,2096,28,70,3.2679237713489258,34,23,1007,7,25,0
949,1863,36,83,4.991191441811001,78,41,992,6,26,0
984,1918,23,95,6.780683110324341,31,25,981,3,85,0
1145,1978,39,79,3.8013123059802645,96,55,979,1,45,0
3167,896,38,63,1.7172993098283011,61,58,1010,2,97,0
3589,931,31,80,7.376792742038471,58,15,977,1,24,0
2129,1294,20,88,5.131149002031417,82,69,994,3,20,0
1161,2913,18,47,6.008340754810569,21,34,959,1,21,0
1257,851,18,89,5.098605914475236,48,47,965,5,84,0
788,1294,33,59,9.013217531094192,80,40,980,6,29,0
3985,245,26,56,6.028704974497421,48,61,959,1,69,0
1220,1270,39,67,9.309491558665748,57,30,1023,1,70,0
1137,1645,16,45,5.595178074004003,26,64,961,4,88,0
2782,2396,31,81,3.6332934601625366,49,26,977,4,60,1
2963,655,29,72,4.198983284585769,75,28,967,8,77,0
3485,1862,24,67,5.69916364226307,55,16,1001,7,96,0
998,1165,17,92,5.769904940245078,61,79,977,7,87,0
3521,2220,34,96,7.186039313940539,23,64,977,9,43,1
1133,1068,18,40,3.020453849679677,24,25,1013,8,75,0
2173,1728,36,80,6.929586099689516,65,40,963,3,55,0
2530,1200,15,91,8.00729207542677,94,11,957,4,21,0
3567,973,15,74,7.089327905202911,21,65,952,8,75,0
614,2491,32,63,5.336452988358317,73,57,1023,5,31,0
3479,2721,18,45,9.925125860051507,78,32,958,5,31,0
1173,2629,37,46,4.643318432162946,52,28,996,8,91,0
2236,1326,36,48,1.959315531218463,41,57,1012,8,41,0
1757,2736,29,76,8.393537938666086,66,17,989,6,93,0
3582,1260,39,55,2.9098109699237638,25,76,1026,9,81,0
2753,1877,37,73,7.419570156121979,43,5,973,4,83,0
2794,1743,35,74,2.610786544436133,68,45,1020,1,47,0
3305,596,36,74,1.1518965177214544,70,63,962,2,47,0
3698,2543,24,59,2.438187434101231,60,17,955,1,23,0
646,306,39,97,4.392898269182397,86,58,1023,4,64,0
2665,1153,31,62,1.9595642241681845,98,51,1000,9,32,0
3953,2777,39,99,2.779111758121138,21,31,1009,6,99,1
911,2048,36,81,7.881636499159536,97,44,1024,6,23,0
2187,1133,26,93,7.928952471794177,62,36,978,6,80,0
2910,487,34,74,8.35739404471879,51,62,965,1,45,0
2032,905,26,86,8.570397128928333,31,47,1013,1,25,0
636,2243,30,85,4.783923051523798,42,56,1004,3,96,0
3746,1684,19,62,8.807946946241756,35,38,978,5,75,0
3860,414,30,43,5.733431875126388,63,10,1027,2,46,0
3505,1504,31,49,5.235374052424073,21,52,1004,1,54,0
518,2979,37,82,7.466826960961982,26,22,1009,9,77,0
2742,2177,29,50,2.924365702239165,40,43,990,1,82,0
2877,1682,27,79,8.105476391447247,77,11,1029,4,52,1
2459,2024,22,94,4.865192439095829,42,10,958,9,52,0
2722,543,35,94,2.1456587260338438,79,57,955,2,88,0
1501,393,16,48,2.073807221652708,44,5,978,3,59,0
948,357,22,79,2.484160694620301,54,33,967,4,66,0
2448,664,24,51,9.015154608194042,64,73,973,2,64,0
1445,2351,21,56,9.918440400331427,26,53,1000,2,46,0
1877,2281,24,71,4.212764192811552,88,63,966,6,26,0
